,year,county,cause,sex,age_code,N
22134,108,Changhua County,胃癌,女,80-84歲,1
22135,108,Changhua County,胃癌,女,85-89歲,1
22136,108,Changhua County,小腸癌,男,65-69歲,1
22137,108,Changhua County,結腸、直腸和肛門癌,男,55-59歲,1
22138,108,Changhua County,結腸、直腸和肛門癌,男,60-64歲,1
22139,108,Changhua County,結腸、直腸和肛門癌,男,65-69歲,1
22140,108,Changhua County,結腸、直腸和肛門癌,男,70-74歲,1
22141,108,Changhua County,結腸、直腸和肛門癌,男,80-84歲,2
22142,108,Changhua County,結腸、直腸和肛門癌,男,85-89歲,2
22143,108,Changhua County,結腸、直腸和肛門癌,男,90-94歲,1
22144,108,Changhua County,結腸、直腸和肛門癌,女,45-49歲,1
22145,108,Changhua County,結腸、直腸和肛門癌,女,50-54歲,1
22146,108,Changhua County,結腸、直腸和肛門癌,女,60-64歲,1
22147,108,Changhua County,結腸、直腸和肛門癌,女,70-74歲,1
22148,108,Changhua County,結腸、直腸和肛門癌,女,75-79歲,1
22149,108,Changhua County,結腸、直腸和肛門癌,女,80-84歲,1
22150,108,Changhua County,結腸、直腸和肛門癌,女,85-89歲,1
22151,108,Changhua County,肝和肝內膽管癌,男,35-39歲,1
22152,108,Changhua County,肝和肝內膽管癌,男,45-49歲,2
22153,108,Changhua County,肝和肝內膽管癌,男,55-59歲,1
22154,108,Changhua County,肝和肝內膽管癌,男,60-64歲,1
22155,108,Changhua County,肝和肝內膽管癌,男,65-69歲,1
22156,108,Changhua County,肝和肝內膽管癌,男,70-74歲,5
22157,108,Changhua County,肝和肝內膽管癌,男,80-84歲,1
22158,108,Changhua County,肝和肝內膽管癌,男,85-89歲,1
22159,108,Changhua County,肝和肝內膽管癌,男,90-94歲,2
22160,108,Changhua County,肝和肝內膽管癌,女,55-59歲,1
22161,108,Changhua County,肝和肝內膽管癌,女,60-64歲,2
22162,108,Changhua County,肝和肝內膽管癌,女,70-74歲,3
22163,108,Changhua County,肝和肝內膽管癌,女,75-79歲,2
22164,108,Changhua County,肝和肝內膽管癌,女,80-84歲,4
22165,108,Changhua County,肝和肝內膽管癌,女,85-89歲,1
22166,108,Changhua County,膽囊和其他膽道癌,男,70-74歲,1
22167,108,Changhua County,膽囊和其他膽道癌,女,75-79歲,1
22168,108,Changhua County,胰臟癌,男,60-64歲,2
22169,108,Changhua County,胰臟癌,男,65-69歲,1
22170,108,Changhua County,胰臟癌,男,70-74歲,1
22171,108,Changhua County,胰臟癌,男,75-79歲,1
22172,108,Changhua County,胰臟癌,男,80-84歲,1
22173,108,Changhua County,胰臟癌,男,85-89歲,1
22174,108,Changhua County,胰臟癌,女,75-79歲,1
22175,108,Changhua County,胰臟癌,女,80-84歲,1
22176,108,Changhua County,胰臟癌,女,90-94歲,1
22177,108,Changhua County,鼻腔、中耳和副鼻竇癌,男,60-64歲,1
22178,108,Changhua County,喉癌,男,65-69歲,1
22179,108,Changhua County,氣管、支氣管和肺癌,男,35-39歲,1
22180,108,Changhua County,氣管、支氣管和肺癌,男,50-54歲,1
22181,108,Changhua County,氣管、支氣管和肺癌,男,65-69歲,2
22182,108,Changhua County,氣管、支氣管和肺癌,男,70-74歲,4
22183,108,Changhua County,氣管、支氣管和肺癌,男,75-79歲,4
22184,108,Changhua County,氣管、支氣管和肺癌,男,80-84歲,6
22185,108,Changhua County,氣管、支氣管和肺癌,男,85-89歲,3
22186,108,Changhua County,氣管、支氣管和肺癌,女,45-49歲,1
22187,108,Changhua County,氣管、支氣管和肺癌,女,75-79歲,1
22188,108,Changhua County,氣管、支氣管和肺癌,女,90-94歲,1
22189,108,Changhua County,氣管、支氣管和肺癌,女,95-99歲,1
22190,108,Changhua County,女性乳房癌,女,45-49歲,1
22191,108,Changhua County,女性乳房癌,女,50-54歲,1
22192,108,Changhua County,女性乳房癌,女,55-59歲,1
22193,108,Changhua County,女性乳房癌,女,75-79歲,1
22194,108,Changhua County,女性乳房癌,女,80-84歲,1
22195,108,Changhua County,子宮頸及部位未明示子宮癌,女,50-54歲,1
22196,108,Changhua County,子宮體癌,女,60-64歲,1
22197,108,Changhua County,子宮體癌,女,85-89歲,1
22198,108,Changhua County,前列腺(攝護腺)癌,男,65-69歲,1
22199,108,Changhua County,前列腺(攝護腺)癌,男,85-89歲,3
22200,108,Changhua County,前列腺(攝護腺)癌,男,90-94歲,1
22201,108,Changhua County,腎臟癌,男,55-59歲,1
22202,108,Changhua County,腎臟癌,男,65-69歲,1
22203,108,Changhua County,腎臟癌,男,80-84歲,1
22204,108,Changhua County,膀胱癌,女,70-74歲,1
22205,108,Changhua County,膀胱癌,女,80-84歲,1
22206,108,Changhua County,膀胱癌,女,85-89歲,1
22207,108,Changhua County,腦癌,男,50-54歲,1
22208,108,Changhua County,腦癌,男,55-59歲,2
22209,108,Changhua County,腦癌,女,60-64歲,1
22210,108,Changhua County,非何杰金氏淋巴瘤,男,55-59歲,1
22211,108,Changhua County,非何杰金氏淋巴瘤,男,85-89歲,1
22212,108,Changhua County,非何杰金氏淋巴瘤,女,90-94歲,1
22213,108,Changhua County,非何杰金氏淋巴瘤,女,95-99歲,1
22214,108,Changhua County,白血病,男,70-74歲,1
22215,108,Changhua County,白血病,女,75-79歲,1
22216,108,Changhua County,白血病,女,85-89歲,1
22217,108,Changhua County,其他癌症,男,50-54歲,1
22218,108,Changhua County,其他癌症,男,55-59歲,1
22219,108,Changhua County,其他癌症,男,60-64歲,1
22220,108,Changhua County,其他癌症,男,85-89歲,1
22221,108,Changhua County,其他癌症,女,75-79歲,1
22222,108,Changhua County,其他癌症,女,90-94歲,1
22223,108,Changhua County,口腔癌,男,55-59歲,2
22224,108,Changhua County,口腔癌,男,65-69歲,1
22225,108,Changhua County,主唾液腺癌,男,60-64歲,1
22226,108,Changhua County,食道癌,男,40-44歲,1
22227,108,Changhua County,胃癌,女,85-89歲,1
22228,108,Changhua County,結腸、直腸和肛門癌,男,55-59歲,1
22229,108,Changhua County,結腸、直腸和肛門癌,女,45-49歲,2
22230,108,Changhua County,結腸、直腸和肛門癌,女,85-89歲,1
22231,108,Changhua County,肝和肝內膽管癌,男,45-49歲,2
22232,108,Changhua County,肝和肝內膽管癌,男,55-59歲,3
22233,108,Changhua County,肝和肝內膽管癌,男,70-74歲,1
22234,108,Changhua County,肝和肝內膽管癌,男,80-84歲,3
22235,108,Changhua County,肝和肝內膽管癌,女,75-79歲,1
22236,108,Changhua County,膽囊和其他膽道癌,女,80-84歲,1
22237,108,Changhua County,胰臟癌,男,45-49歲,1
22238,108,Changhua County,胰臟癌,男,55-59歲,1
22239,108,Changhua County,胰臟癌,男,65-69歲,1
22240,108,Changhua County,胰臟癌,男,70-74歲,1
22241,108,Changhua County,氣管、支氣管和肺癌,男,35-39歲,1
22242,108,Changhua County,氣管、支氣管和肺癌,男,50-54歲,1
22243,108,Changhua County,氣管、支氣管和肺癌,男,60-64歲,1
22244,108,Changhua County,氣管、支氣管和肺癌,男,65-69歲,2
22245,108,Changhua County,氣管、支氣管和肺癌,男,70-74歲,1
22246,108,Changhua County,氣管、支氣管和肺癌,男,75-79歲,2
22247,108,Changhua County,氣管、支氣管和肺癌,女,60-64歲,1
22248,108,Changhua County,氣管、支氣管和肺癌,女,70-74歲,1
22249,108,Changhua County,氣管、支氣管和肺癌,女,80-84歲,1
22250,108,Changhua County,氣管、支氣管和肺癌,女,90-94歲,1
22251,108,Changhua County,黑色素瘤和其他皮膚癌,男,50-54歲,1
22252,108,Changhua County,女性乳房癌,女,40-44歲,1
22253,108,Changhua County,女性乳房癌,女,55-59歲,1
22254,108,Changhua County,前列腺(攝護腺)癌,男,70-74歲,1
22255,108,Changhua County,前列腺(攝護腺)癌,男,85-89歲,1
22256,108,Changhua County,腎臟癌,女,65-69歲,1
22257,108,Changhua County,腦癌,女,25-29歲,1
22258,108,Changhua County,非何杰金氏淋巴瘤,女,75-79歲,1
22259,108,Changhua County,非何杰金氏淋巴瘤,女,85-89歲,1
22260,108,Changhua County,白血病,女,65-69歲,1
22261,108,Changhua County,口腔癌,男,35-39歲,1
22262,108,Changhua County,口腔癌,男,45-49歲,1
22263,108,Changhua County,口腔癌,男,50-54歲,1
22264,108,Changhua County,口腔癌,男,60-64歲,1
22265,108,Changhua County,食道癌,男,50-54歲,1
22266,108,Changhua County,食道癌,男,65-69歲,1
22267,108,Changhua County,胃癌,男,50-54歲,1
22268,108,Changhua County,胃癌,男,75-79歲,1
22269,108,Changhua County,胃癌,男,80-84歲,2
22270,108,Changhua County,胃癌,男,85-89歲,1
22271,108,Changhua County,胃癌,女,65-69歲,1
22272,108,Changhua County,結腸、直腸和肛門癌,男,50-54歲,1
22273,108,Changhua County,結腸、直腸和肛門癌,男,55-59歲,1
22274,108,Changhua County,結腸、直腸和肛門癌,男,65-69歲,1
22275,108,Changhua County,結腸、直腸和肛門癌,男,70-74歲,1
22276,108,Changhua County,結腸、直腸和肛門癌,男,75-79歲,2
22277,108,Changhua County,結腸、直腸和肛門癌,男,80-84歲,1
22278,108,Changhua County,結腸、直腸和肛門癌,男,85-89歲,1
22279,108,Changhua County,結腸、直腸和肛門癌,女,50-54歲,1
22280,108,Changhua County,結腸、直腸和肛門癌,女,60-64歲,1
22281,108,Changhua County,結腸、直腸和肛門癌,女,90-94歲,1
22282,108,Changhua County,結腸、直腸和肛門癌,女,95-99歲,1
22283,108,Changhua County,肝和肝內膽管癌,男,50-54歲,1
22284,108,Changhua County,肝和肝內膽管癌,男,55-59歲,2
22285,108,Changhua County,肝和肝內膽管癌,男,65-69歲,4
22286,108,Changhua County,肝和肝內膽管癌,男,70-74歲,2
22287,108,Changhua County,肝和肝內膽管癌,男,75-79歲,1
22288,108,Changhua County,肝和肝內膽管癌,男,80-84歲,2
22289,108,Changhua County,肝和肝內膽管癌,男,85-89歲,1
22290,108,Changhua County,肝和肝內膽管癌,女,75-79歲,1
22291,108,Changhua County,膽囊和其他膽道癌,男,70-74歲,1
22292,108,Changhua County,胰臟癌,男,35-39歲,1
22293,108,Changhua County,胰臟癌,男,70-74歲,1
22294,108,Changhua County,胰臟癌,女,75-79歲,1
22295,108,Changhua County,胰臟癌,女,85-89歲,1
22296,108,Changhua County,喉癌,男,75-79歲,1
22297,108,Changhua County,氣管、支氣管和肺癌,男,55-59歲,2
22298,108,Changhua County,氣管、支氣管和肺癌,男,60-64歲,2
22299,108,Changhua County,氣管、支氣管和肺癌,男,70-74歲,1
22300,108,Changhua County,氣管、支氣管和肺癌,男,75-79歲,1
22301,108,Changhua County,氣管、支氣管和肺癌,男,80-84歲,2
22302,108,Changhua County,氣管、支氣管和肺癌,女,70-74歲,1
22303,108,Changhua County,氣管、支氣管和肺癌,女,75-79歲,2
22304,108,Changhua County,氣管、支氣管和肺癌,女,80-84歲,1
22305,108,Changhua County,氣管、支氣管和肺癌,女,85-89歲,2
22306,108,Changhua County,黑色素瘤和其他皮膚癌,男,90-94歲,1
22307,108,Changhua County,女性乳房癌,女,35-39歲,1
22308,108,Changhua County,女性乳房癌,女,60-64歲,1
22309,108,Changhua County,女性乳房癌,女,80-84歲,1
22310,108,Changhua County,子宮頸及部位未明示子宮癌,女,90-94歲,1
22311,108,Changhua County,前列腺(攝護腺)癌,男,80-84歲,1
22312,108,Changhua County,前列腺(攝護腺)癌,男,85-89歲,1
22313,108,Changhua County,腎臟癌,男,75-79歲,1
22314,108,Changhua County,白血病,女,75-79歲,1
22315,108,Changhua County,其他癌症,男,65-69歲,1
22316,108,Changhua County,其他癌症,女,80-84歲,1
22317,108,Changhua County,口腔癌,男,50-54歲,2
22318,108,Changhua County,口腔癌,男,60-64歲,1
22319,108,Changhua County,口腔癌,男,65-69歲,1
22320,108,Changhua County,口腔癌,男,70-74歲,1
22321,108,Changhua County,口腔癌,男,80-84歲,1
22322,108,Changhua County,口腔癌,女,50-54歲,1
22323,108,Changhua County,鼻咽癌,男,55-59歲,1
22324,108,Changhua County,鼻咽癌,男,65-69歲,1
22325,108,Changhua County,食道癌,男,50-54歲,1
22326,108,Changhua County,食道癌,男,55-59歲,1
22327,108,Changhua County,食道癌,男,65-69歲,1
22328,108,Changhua County,食道癌,男,80-84歲,1
22329,108,Changhua County,食道癌,男,85-89歲,1
22330,108,Changhua County,胃癌,男,80-84歲,1
22331,108,Changhua County,胃癌,男,85-89歲,1
22332,108,Changhua County,胃癌,女,40-44歲,1
22333,108,Changhua County,結腸、直腸和肛門癌,男,50-54歲,1
22334,108,Changhua County,結腸、直腸和肛門癌,男,55-59歲,1
22335,108,Changhua County,結腸、直腸和肛門癌,男,65-69歲,1
22336,108,Changhua County,結腸、直腸和肛門癌,男,75-79歲,2
22337,108,Changhua County,結腸、直腸和肛門癌,女,45-49歲,1
22338,108,Changhua County,結腸、直腸和肛門癌,女,55-59歲,1
22339,108,Changhua County,結腸、直腸和肛門癌,女,80-84歲,1
22340,108,Changhua County,肝和肝內膽管癌,男,55-59歲,1
22341,108,Changhua County,肝和肝內膽管癌,男,60-64歲,1
22342,108,Changhua County,肝和肝內膽管癌,男,65-69歲,2
22343,108,Changhua County,肝和肝內膽管癌,男,70-74歲,2
22344,108,Changhua County,肝和肝內膽管癌,男,75-79歲,2
22345,108,Changhua County,肝和肝內膽管癌,男,80-84歲,2
22346,108,Changhua County,肝和肝內膽管癌,女,80-84歲,1
22347,108,Changhua County,肝和肝內膽管癌,女,85-89歲,2
22348,108,Changhua County,胰臟癌,男,75-79歲,1
22349,108,Changhua County,胰臟癌,女,80-84歲,1
22350,108,Changhua County,胰臟癌,女,90-94歲,1
22351,108,Changhua County,喉癌,男,80-84歲,1
22352,108,Changhua County,氣管、支氣管和肺癌,男,60-64歲,2
22353,108,Changhua County,氣管、支氣管和肺癌,男,65-69歲,2
22354,108,Changhua County,氣管、支氣管和肺癌,男,70-74歲,3
22355,108,Changhua County,氣管、支氣管和肺癌,男,75-79歲,3
22356,108,Changhua County,氣管、支氣管和肺癌,男,80-84歲,2
22357,108,Changhua County,氣管、支氣管和肺癌,女,65-69歲,2
22358,108,Changhua County,氣管、支氣管和肺癌,女,70-74歲,2
22359,108,Changhua County,氣管、支氣管和肺癌,女,80-84歲,1
22360,108,Changhua County,氣管、支氣管和肺癌,女,85-89歲,1
22361,108,Changhua County,間皮和軟組織癌,男,60-64歲,1
22362,108,Changhua County,女性乳房癌,女,45-49歲,1
22363,108,Changhua County,女性乳房癌,女,60-64歲,2
22364,108,Changhua County,子宮頸及部位未明示子宮癌,女,65-69歲,1
22365,108,Changhua County,子宮頸及部位未明示子宮癌,女,85-89歲,1
22366,108,Changhua County,卵巢癌,女,60-64歲,2
22367,108,Changhua County,前列腺(攝護腺)癌,男,75-79歲,1
22368,108,Changhua County,前列腺(攝護腺)癌,男,80-84歲,1
22369,108,Changhua County,前列腺(攝護腺)癌,男,85-89歲,2
22370,108,Changhua County,膀胱癌,男,75-79歲,1
22371,108,Changhua County,膀胱癌,男,80-84歲,1
22372,108,Changhua County,腦癌,男,70-74歲,1
22373,108,Changhua County,非何杰金氏淋巴瘤,男,60-64歲,1
22374,108,Changhua County,非何杰金氏淋巴瘤,男,70-74歲,1
22375,108,Changhua County,白血病,男,75-79歲,1
22376,108,Changhua County,白血病,男,80-84歲,1
22377,108,Changhua County,白血病,女,65-69歲,1
22378,108,Changhua County,白血病,女,85-89歲,1
22379,108,Changhua County,其他癌症,男,15-19歲,1
22380,108,Changhua County,其他癌症,女,80-84歲,1
22381,108,Changhua County,其他癌症,女,85-89歲,2
22382,108,Changhua County,其他癌症,女,95-99歲,1
22383,108,Changhua County,口腔癌,男,40-44歲,1
22384,108,Changhua County,口腔癌,男,45-49歲,2
22385,108,Changhua County,口腔癌,男,50-54歲,1
22386,108,Changhua County,口腔癌,男,55-59歲,1
22387,108,Changhua County,口腔癌,男,60-64歲,1
22388,108,Changhua County,口腔癌,男,70-74歲,2
22389,108,Changhua County,口腔癌,男,75-79歲,1
22390,108,Changhua County,食道癌,男,35-39歲,1
22391,108,Changhua County,食道癌,男,50-54歲,1
22392,108,Changhua County,食道癌,男,55-59歲,1
22393,108,Changhua County,胃癌,男,60-64歲,1
22394,108,Changhua County,胃癌,男,70-74歲,1
22395,108,Changhua County,胃癌,男,80-84歲,1
22396,108,Changhua County,胃癌,男,85-89歲,2
22397,108,Changhua County,結腸、直腸和肛門癌,男,30-34歲,1
22398,108,Changhua County,結腸、直腸和肛門癌,男,50-54歲,1
22399,108,Changhua County,結腸、直腸和肛門癌,男,75-79歲,1
22400,108,Changhua County,結腸、直腸和肛門癌,男,80-84歲,1
22401,108,Changhua County,結腸、直腸和肛門癌,男,90-94歲,1
22402,108,Changhua County,結腸、直腸和肛門癌,男,95-99歲,1
22403,108,Changhua County,結腸、直腸和肛門癌,女,50-54歲,1
22404,108,Changhua County,結腸、直腸和肛門癌,女,65-69歲,1
22405,108,Changhua County,結腸、直腸和肛門癌,女,85-89歲,1
22406,108,Changhua County,結腸、直腸和肛門癌,女,90-94歲,1
22407,108,Changhua County,肝和肝內膽管癌,男,65-69歲,1
22408,108,Changhua County,肝和肝內膽管癌,男,80-84歲,1
22409,108,Changhua County,肝和肝內膽管癌,男,85-89歲,1
22410,108,Changhua County,肝和肝內膽管癌,女,70-74歲,1
22411,108,Changhua County,肝和肝內膽管癌,女,80-84歲,3
22412,108,Changhua County,肝和肝內膽管癌,女,90-94歲,1
22413,108,Changhua County,胰臟癌,女,80-84歲,2
22414,108,Changhua County,胰臟癌,女,85-89歲,2
22415,108,Changhua County,氣管、支氣管和肺癌,男,35-39歲,1
22416,108,Changhua County,氣管、支氣管和肺癌,男,40-44歲,1
22417,108,Changhua County,氣管、支氣管和肺癌,男,55-59歲,2
22418,108,Changhua County,氣管、支氣管和肺癌,男,60-64歲,2
22419,108,Changhua County,氣管、支氣管和肺癌,男,70-74歲,1
22420,108,Changhua County,氣管、支氣管和肺癌,男,75-79歲,2
22421,108,Changhua County,氣管、支氣管和肺癌,男,80-84歲,4
22422,108,Changhua County,氣管、支氣管和肺癌,男,85-89歲,1
22423,108,Changhua County,氣管、支氣管和肺癌,女,75-79歲,2
22424,108,Changhua County,氣管、支氣管和肺癌,女,90-94歲,1
22425,108,Changhua County,黑色素瘤和其他皮膚癌,女,80-84歲,1
22426,108,Changhua County,女性乳房癌,女,50-54歲,2
22427,108,Changhua County,女性乳房癌,女,55-59歲,1
22428,108,Changhua County,女性乳房癌,女,60-64歲,1
22429,108,Changhua County,女性乳房癌,女,65-69歲,1
22430,108,Changhua County,卵巢癌,女,50-54歲,1
22431,108,Changhua County,前列腺(攝護腺)癌,男,90-94歲,1
22432,108,Changhua County,腎臟癌,男,75-79歲,1
22433,108,Changhua County,非何杰金氏淋巴瘤,女,85-89歲,1
22434,108,Changhua County,白血病,男,15-19歲,1
